sentence,label,is_annotated,response,hypothesis
The Gayness wasn't what made brokeback mountain suck.,,0,,
"I liked the first "" Mission Impossible.",,0,,
""" Brokeback Mountain "" was a beautiful movie and it haunted me for days after seeing it...",,0,,
Brokeback mountain was beautiful...,,0,,
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",,0,,
Brokeback Mountain is a beautiful movie..,,0,,
mission impossible 2 rocks!!....,,0,,
I love Harry Potter.,,0,,
Brokeback Mountain was so awesome.,,0,,
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,,0,,
da vinci code was an awesome movie...,,0,,
I love The Da Vinci Code...,,0,,
The Da Vinci Code is awesome!!,,0,,
Apparently the Da Vinci code sucks.,,0,,
"Da Vinci Code = Up, Up, Down, Down, Left, Right, Left, Right, B, A, SUCK!",,0,,
DA VINCI CODE IS AWESOME!!,,0,,
I love brokeback mountain so much!!!!.,,0,,
Love luv lubb the Da Vinci Code!,,0,,
"Combining the opinion / review from Gary and Gin Zen, The Da Vinci Code sucks.",,0,,
i love kirsten / leah / kate escapades and mission impossible tom as well...,,0,,
Brokeback mountain was beautiful...,,0,,
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",,0,,
"The Da Vinci Code was awesome, I can't wait to read it...",,0,,
DA VINCI CODE IS AWESOME!!,,0,,
I really love Harry Potter and I want to have a house to be excited about and feel proud of.,,0,,
I love Brokeback Mountain....,,0,,
Brokeback Mountain was boring.,,0,,
I love Brokeback Mountain.,,0,,
da vinci code was an awesome movie...,,0,,
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,,0,,
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
Da Vinci Code sucks be...,,0,,
I love Harry Potter.,,0,,
Brokeback Mountain was so awesome.,,0,,
The Da Vinci Code is awesome!!,,0,,
dudeee i LOVED brokeback mountain!!!!,,0,,
Da Vinci Code sucks.,,0,,
I Hate Harry Potter.,,0,,
"Anyway, thats why I love "" Brokeback Mountain.",,0,,
So Brokeback Mountain was really depressing.,,0,,
The Da Vinci Code is awesome..,,0,,
"Oh, and Brokeback Mountain was a terrible movie.",,0,,
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",,0,,
"As I sit here, watching the MTV Movie Awards, I am reminded of how much I despised the movie Brokeback Mountain.",,0,,
Da Vinci Code sucked..,,0,,
the people who are worth it know how much i love the da vinci code.,,0,,
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,,0,,
"Always knows what I want, not guy crazy, hates Harry Potter..",,0,,
"Anyway, thats why I love "" Brokeback Mountain.",,0,,
"Always knows what I want, not guy crazy, hates Harry Potter..",,0,,
Brokeback mountain was beautiful...,,0,,
Brokeback Mountain was boring.,,0,,
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
I love Brokeback Mountain.,,0,,
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",,0,,
I am going to start reading the Harry Potter series again because that is one awesome story.,,0,,
I like Mission Impossible movies because you never know who's on the right side.,,0,,
Brokeback mountain was beautiful...,,0,,
DA VINCI CODE IS AWESOME!!,,0,,
The Da Vinci Code was absolutely AWESOME!,,0,,
Brokeback Mountain was boring.,,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",,0,,
da vinci code was an awesome movie...,,0,,
"anyhow, the da vinci code sucks lah.",,0,,
"Brokeback Mountain, Larry McMurtry & Diana Ossana-the book sucked, movie was way better, they had a lot of work to do..",,0,,
Mission Impossible 3 is so shitty a movie even Phillip Seymour Hoffman and Simon Pegg(,,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
so i heard brokeback mountain was an AWESOME move!!,,0,,
"However, I love Top Gun and Mission Impossible...",,0,,
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",,0,,
da vinci code was an awesome movie...,,0,,
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",,0,,
The Da Vinci Code sucked big time.,,0,,
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",,0,,
i love brokeback mountain.,,0,,
but I loved Brokeback Mountain!.,,0,,
I hate Harry Potter..,,0,,
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",,0,,
My dad's being stupid about brokeback mountain...,,0,,
we're gonna like watch Mission Impossible or Hoot.(,,0,,
i heard da vinci code sucked soo much only 2.5 stars:,,0,,
Mission Impossible 3 is awesome!!.,,0,,
I love Harry Potter..,,0,,
I love The Da Vinci Code...,,0,,
This quiz sucks and Harry Potter sucks ok bye..,,0,,
friday hung out with kelsie and we went and saw The Da Vinci Code SUCKED!!!!!,,0,,
i heard da vinci code sucked soo much only 2.5 stars:,,0,,
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",,0,,
My dad's being stupid about brokeback mountain...,,0,,
Da Vinci Code sucks be...,,0,,
we're gonna like watch Mission Impossible or Hoot.(,,0,,
"Not because I hate Harry Potter, but because I am the type of person that likes it when the main character dies.",,0,,
I love Harry Potter.,,0,,
So Brokeback Mountain was really depressing.,,0,,
I love Brokeback Mountain.,,0,,
"The following are clips, from the same article that featured the story about how evil Harry Potter is:..",,0,,
"Oh, and Brokeback Mountain is a TERRIBLE movie...",,0,,
"He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..",,0,,
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,,0,,
i loved the da vinci code.,,0,,
Brokeback Mountain was boring.,,0,,
Da Vinci Code sucks be...,,0,,
Mission Impossible 3 was excellent.,,0,,
da vinci code was an awesome movie...,,0,,
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",,0,,
Love luv lubb the Da Vinci Code!,,0,,
The Da Vinci Code is awesome..,,0,,
DA VINCI CODE IS AWESOME!!,,0,,
", she helped me bobbypin my insanely cool hat to my head, and she laughed at my stupid brokeback mountain cowboy jokes..",,0,,
i heard da vinci code sucked soo much only 2.5 stars:,,0,,
I love Harry Potter..,,0,,
I love The Da Vinci Code...,,0,,
Brokeback Mountain is fucking horrible..,,0,,
The Da Vinci Code is awesome..,,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
Brokeback mountain SUCKS..,,0,,
Da Vinci Code sucks.,,0,,
"The Da Vinci Code was awesome, I can't wait to read it...",,0,,
DA VINCI CODE IS AWESOME!!,,0,,
I love The Da Vinci Code...,,0,,
"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",,0,,
Harry Potter is AWESOME I don't care if anyone says differently!..,,0,,
brokeback mountain is so depressing.,,0,,
Ok brokeback mountain is such a horrible movie.,,0,,
mission impossible 2 rocks!!....,,0,,
da vinci code sucks...,,0,,
da vinci code was an awesome movie...,,0,,
And I like BROKEBACK MOUNTAIN.,,0,,
The Da Vinci Code is awesome!!,,0,,
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",,0,,
This quiz sucks and Harry Potter sucks ok bye..,,0,,
so mission impossible was awesome My Daddy was the speaker and he did an exelent job I got first with ten ticket in the game Jamie got 2 she had 8 and my lil bro tied for 3 with 7.,,0,,
"Oh, and Brokeback Mountain is a TERRIBLE movie...",,0,,
Mission Impossible 3 was excellent.,,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
I am going to start reading the Harry Potter series again because that is one awesome story.,,0,,
da vinci code sucks...,,0,,
Brokeback mountain was beautiful...,,0,,
""" Brokeback Mountain "" was also very excellent.",,0,,
I love Harry Potter..,,0,,
Mission Impossible 3 was excellent.,,0,,
I wanted desperately to love'The Da Vinci Code as a film.,,0,,
the last stand and Mission Impossible 3 both were awesome movies.,,0,,
"I heard Emma Watson might not be returning for the next Harry Potter film, which would really suck.",,0,,
"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",,0,,
the people who are worth it know how much i love the da vinci code.,,0,,
"I hate Harry Potter, that daniel wotshisface needs a fucking slap...",,0,,
"Loved the Mission Impossible quip and the fact that V made the Tom Cruise joke, they never get old to me, TC is such a freak.",,0,,
"The Da Vinci Code was awesome, I can't wait to read it...",,0,,
I love Harry Potter.,,0,,
"by the way, the Da Vinci Code sucked, just letting you know...",,0,,
The Da Vinci Code sucks.,,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",,0,,
"µª "" "" = 0 = I HATE BROKEBACK MOUNTAIN..",,0,,
Love the Harry Potter series though I try not to talk about it too much..,,0,,
the people who are worth it know how much i love the da vinci code.,,0,,
"Always knows what I want, not guy crazy, hates Harry Potter..",,0,,
The Da Vinci Code is awesome!!,,0,,
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",,0,,
"Oh, and Brokeback Mountain is a TERRIBLE movie...",,0,,
brokeback mountain is awesome.,,0,,
Da Vinci Code sucked..,,0,,
Da Vinci Code sucks.,,0,,
Da Vinci Code sucked..,,0,,
I love Harry Potter..,,0,,
Mission Impossible 3 was excellent.,,0,,
we're gonna like watch Mission Impossible or Hoot.(,,0,,
"But if Crash won the academy award, Brokeback Mountain must have sucked harder than cowboys in a pup-tent...",,0,,
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",,0,,
Da Vinci Code sucks.,,0,,
"The Da Vinci Code was awesome, I can't wait to read it...",,0,,
"Oh, and Brokeback Mountain was a terrible movie.",,0,,
Love luv lubb the Da Vinci Code!,,0,,
"Then snuck into Brokeback Mountain, which is the most depressing movie I have ever seen..",,0,,
"I, too, like Harry Potter..",,0,,
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",,0,,
Brokeback Mountain was so awesome.,,0,,
Brokeback Mountain is fucking horrible..,,0,,
"Anyway, thats why I love "" Brokeback Mountain.",,0,,
ERM da vinci code and it sucked..,,0,,
Which is why i said silent hill turned into reality coz i was hella like goin mission impossible down that bitch.,,0,,
"My sexy vintage silver tea infuser deal fell through, so instead I bought this crappy Harry Potter tea infuser that's shaped like a frog.",,0,,
"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",,0,,
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",,0,,
Brokeback Mountain is fucking horrible..,,0,,
"I, too, like Harry Potter..",,0,,
Brokeback mountain was beautiful...,,0,,
"So as felicia's mom is cleaning the table, felicia grabs my keys and we dash out like freakin mission impossible.",,0,,
"Harry Potter dragged Draco Malfoy ’ s trousers down past his hips and sucked him into his throat with vigor, making whimpering noises and panting and groaning around the blonds rock-hard, aching cock...",,0,,
I love The Da Vinci Code...,,0,,
I think I hate Harry Potter because it outshines much better reading material out there and the movies are just plain stupid to begin with.,,0,,
"The Da Vinci Code was awesome, I can't wait to read it...",,0,,
Da Vinci Code sucked..,,0,,
Da Vinci Code sucks be...,,0,,
mission impossible 2 rocks!!....,,0,,
Brokeback Mountain is fucking horrible..,,0,,
Brokeback Mountain is fucking horrible..,,0,,
I just love brokeback mountain....,,0,,
The Da Vinci Code is awesome..,,0,,
I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:,,0,,
"Oh, and Brokeback Mountain is a TERRIBLE movie...",,0,,
i love being a sentry for mission impossible and a station for bonkers.,,0,,
"Is it just me, or does Harry Potter suck?...",,0,,
I am going to start reading the Harry Potter series again because that is one awesome story.,,0,,
"Oh, and Brokeback Mountain is a TERRIBLE movie...",,0,,
I love Harry Potter.,,0,,
The Da Vinci Code was absolutely AWESOME!,,0,,
Brokeback Mountain was so awesome.,,0,,
"I hate Harry Potter, it's retarted, gay and stupid and there's only one Black guy...",,0,,
"I liked the first "" Mission Impossible.",,0,,
